No         Predictions            Accuracy [%]
14555      (1 0 3 1 2 1 2)              79.301
14556      (1 0 1 2 0 0 1)              79.298
14557      (1 0 4 5 2 2 2)              79.297
14558      (1 0 4 5 2 2 2)              79.297
14559      (1 0 2 3 1 0 1)              79.295
14560      (1 0 2 3 1 2 1)              79.295
14561      (1 0 3 1 2 1 2)              79.293
14562      (1 0 1 2 0 0 1)              79.292
14563      (1 0 3 1 2 1 2)              79.290
14564      (0 0 4 5 2 1 1)              79.289
14565      (0 0 4 2 2 2 1)              79.287
14566      (1 0 4 5 2 2 2)              79.286
14567      (0 0 4 2 2 2 1)              79.284
14568      (1 0 1 2 0 0 1)              79.283
14569      (1 0 1 2 1 1 1)              79.281
14570      (1 0 2 3 2 1 2)              79.279
14571      (1 0 0 0 2 2 1)              79.275
14572      (0 0 4 3 2 1 1)              79.272
14573      (1 0 1 2 1 2 1)              79.270
14574      (1 0 0 0 2 2 1)              79.270
14575      (1 0 1 2 1 1 1)              79.269
14578      (1 0 2 3 1 2 0)              79.267
14579      (0 0 4 5 2 1 1)              79.264
14580      (1 0 3 1 2 1 2)              79.261
14581      (1 0 1 2 1 1 1)              79.258
14582      (0 0 4 2 2 2 1)              79.257
14583      (1 0 1 2 1 1 1)              79.256
14584      (1 0 2 3 2 1 1)              79.254
14585      (0 0 2 3 1 2 1)              79.251
14586      (1 0 1 2 1 1 1)              79.250
14587      (0 0 1 2 0 0 1)              79.247
14588      (0 0 4 5 2 1 1)              79.244
14589      (1 0 1 2 1 1 1)              79.241
14590      (0 0 2 3 1 2 1)              79.238
14591      (1 0 1 2 0 0 1)              79.236
14592      (1 0 1 2 1 1 1)              79.235
14593      (0 0 4 2 2 2 1)              79.234
14594      (1 0 2 3 2 2 1)              79.234
14595      (1 0 1 2 1 2 1)              79.234
14596      (1 0 3 1 1 2 1)              79.232
14597      (0 0 1 2 1 1 1)              79.228
14598      (0 0 0 4 1 1 1)              79.227
14599      (1 0 0 0 1 1 1)              79.226
14600      (1 0 1 2 2 2 1)              79.225
14601      (1 0 0 0 1 2 1)              79.225
14602      (1 0 1 2 0 0 1)              79.222
14603      (0 0 4 3 2 1 1)              79.219
14604      (0 0 4 5 2 1 1)              79.216
14605      (0 0 4 2 2 2 1)              79.215
14606      (1 0 1 2 1 2 1)              79.214
14607      (1 0 1 2 1 1 1)              79.213
14608      (1 0 1 2 1 1 1)              79.211
14609      (0 0 0 4 0 1 0)              79.207
14610      (1 0 1 2 1 1 1)              79.205
14611      (1 0 3 1 2 1 2)              79.204
14612      (0 0 4 6 1 2 1)              79.201
14613      (1 0 3 1 2 1 2)              79.198
14614      (0 0 1 2 0 0 1)              79.194
14615      (1 0 1 2 1 2 1)              79.193
14616      (1 0 1 2 1 2 1)              79.192
14617      (1 0 4 5 2 2 2)              79.191
14618      (0 0 4 6 1 2 1)              79.190
14619      (0 0 4 2 2 2 1)              79.189
14620      (1 0 2 3 1 2 1)              79.188
14621      (0 0 4 6 2 1 1)              79.186
14622      (1 0 3 1 2 1 2)              79.184
14623      (1 0 1 2 1 2 1)              79.184
14624      (1 0 2 3 2 1 2)              79.181
14625      (0 0 4 3 2 1 1)              79.178
14626      (1 0 2 3 1 0 1)              79.176
14627      (0 0 2 3 1 2 1)              79.176
14628      (1 0 1 2 1 1 1)              79.172
14629      (0 0 4 5 2 1 1)              79.170
14630      (1 0 1 2 1 2 1)              79.167
14631      (1 0 1 2 1 2 1)              79.166
14632      (1 0 1 2 1 1 1)              79.163
14633      (1 0 3 1 2 1 2)              79.162
14634      (1 0 3 1 2 1 2)              79.160
14635      (1 0 0 0 1 2 1)              79.160
14636      (1 0 2 3 1 0 1)              79.158
14637      (1 0 2 3 1 2 0)              79.156
14638      (1 0 3 1 2 1 2)              79.153
14639      (1 0 2 3 1 0 1)              79.153
14640      (0 0 2 3 1 2 1)              79.152
14641      (1 0 3 1 2 1 2)              79.151
14642      (1 0 2 3 2 1 2)              79.148
14643      (1 0 2 3 0 0 0)              79.148
14644      (1 0 1 2 1 2 1)              79.145
14645      (1 0 1 2 1 1 1)              79.144
14646      (0 0 4 3 2 1 1)              79.140
14647      (1 0 1 2 0 0 1)              79.138
14648      (1 0 2 3 2 1 1)              79.136
14649      (1 0 0 0 1 2 1)              79.136
14650      (0 0 4 2 2 2 1)              79.134
14651      (0 0 4 6 1 2 1)              79.131
14652      (1 0 1 2 1 1 1)              79.127
14653      (1 0 1 2 1 2 1)              79.127
14654      (1 0 1 2 1 2 1)              79.125
14655      (0 0 1 2 0 0 1)              79.122
14656      (1 0 1 2 1 2 1)              79.121
14657      (0 0 4 2 2 2 1)              79.120
14658      (1 0 2 3 1 0 1)              79.118
14659      (1 0 1 2 1 2 1)              79.117
14660      (1 0 1 2 1 1 1)              79.115
14661      (1 0 2 3 1 2 1)              79.115
14662      (1 0 3 1 2 1 2)              79.112
14663      (1 0 2 3 1 0 1)              79.111
14664      (0 1 4 6 0 0 1)              79.108
14665      (0 0 1 2 0 0 1)              79.105
14666      (1 0 1 2 1 2 1)              79.104
14667      (0 0 4 6 2 2 1)              79.102
14668      (0 0 4 3 2 1 1)              79.097
14669      (1 0 1 2 0 0 1)              79.095
14670      (1 0 1 2 1 1 1)              79.093
14671      (1 0 1 2 1 2 1)              79.093
14672      (1 0 1 2 1 1 1)              79.091
14673      (1 0 2 3 1 2 0)              79.090
14674      (0 0 4 2 2 2 1)              79.089
14675      (1 0 1 2 1 1 1)              79.088
14676      (0 0 4 2 2 2 1)              79.086
14677      (1 0 1 2 1 2 1)              79.085
14678      (1 0 0 0 2 2 1)              79.085
14679      (1 0 1 2 1 1 1)              79.084
14680      (1 0 1 2 1 1 1)              79.081
14681      (1 0 1 2 1 1 1)              79.080
14682      (1 0 3 1 2 1 2)              79.078
14683      (1 0 1 2 1 1 1)              79.077
14684      (1 0 1 2 1 1 1)              79.075
14685      (1 0 3 1 2 1 2)              79.073
14686      (1 0 3 1 2 1 2)              79.071
14687      (0 0 4 2 2 2 1)              79.071
14688      (0 0 4 2 2 2 1)              79.069
14689      (1 0 3 1 2 1 2)              79.066
14690      (0 0 4 2 2 2 1)              79.064
14691      (0 0 4 2 2 2 1)              79.063
14692      (1 0 1 2 0 0 1)              79.060
14693      (1 0 1 2 1 2 1)              79.059
14694      (1 0 1 2 1 1 1)              79.056
14695      (0 0 4 2 2 2 1)              79.055
14696      (1 0 1 2 1 2 1)              79.055
14697      (0 0 1 2 0 0 1)              79.051
14698      (0 0 4 2 2 2 1)              79.050
14699      (1 0 1 2 1 1 1)              79.047
14700      (0 0 4 3 2 1 1)              79.043
14701      (1 0 3 1 2 1 2)              79.041
14702      (1 0 3 1 2 1 2)              79.040
14703      (0 0 2 3 1 2 1)              79.038
14704      (1 0 1 2 1 1 1)              79.037
14705      (1 0 2 3 2 1 1)              79.035
14706      (0 0 4 2 2 2 1)              79.034
14707      (1 0 1 2 0 0 0)              79.031
14708      (1 0 2 3 1 0 1)              79.030
14709      (1 0 2 3 1 0 1)              79.028
14710      (1 0 2 3 2 1 2)              79.026
14711      (0 0 4 2 2 2 1)              79.024
14712      (1 0 1 2 1 0 1)              79.023
14713      (1 0 1 2 1 1 1)              79.021
14714      (1 0 1 2 1 1 1)              79.019
14715      (1 0 1 2 1 1 1)              79.017
14716      (1 0 1 2 1 2 1)              79.017
14717      (1 0 4 5 2 2 2)              79.016
14718      (1 0 3 1 2 1 2)              79.013
14719      (0 0 4 5 2 1 1)              79.010
14720      (0 0 1 2 1 1 1)              79.008
14721      (1 0 2 3 1 0 1)              79.007
14722      (1 0 1 2 1 1 1)              79.004
14723      (1 0 1 2 1 1 1)              79.003
14724      (1 0 2 3 1 0 1)              79.001
14725      (1 0 1 2 1 1 1)              79.000
14726      (1 0 2 3 1 0 1)              78.998
14727      (0 0 4 2 2 2 1)              78.996
14728      (1 0 1 2 1 0 1)              78.994
14729      (0 0 4 6 0 0 1)              78.991
14730      (0 0 4 3 2 1 1)              78.988
14731      (1 0 3 1 2 1 2)              78.985
14732      (1 0 1 2 1 1 1)              78.983
14733      (1 0 2 3 1 0 1)              78.982
14734      (1 0 0 0 2 2 1)              78.982
14735      (1 0 2 3 1 0 1)              78.982
14736      (0 0 4 2 2 2 1)              78.981
14737      (0 0 4 3 2 1 1)              78.980
14738      (1 0 1 2 1 1 1)              78.978
14739      (1 0 1 2 0 0 0)              78.976
14740      (0 0 4 2 2 2 1)              78.973
14741      (1 0 1 2 1 2 1)              78.972
14742      (1 0 2 3 1 0 1)              78.970
14743      (1 0 1 2 1 2 1)              78.970
14744      (0 0 4 6 0 0 1)              78.968
14745      (1 0 1 2 1 1 1)              78.967
14746      (1 0 2 3 1 2 0)              78.966
14747      (1 0 1 2 0 0 0)              78.963
14748      (1 0 3 1 2 1 2)              78.961
14749      (0 0 1 2 0 0 1)              78.957
14750      (1 0 1 2 0 0 0)              78.955
14751      (1 0 2 3 1 2 0)              78.953
14752      (1 0 2 3 1 1 1)              78.952
14753      (1 0 1 2 1 1 1)              78.951
14754      (1 0 3 1 2 1 2)              78.951
14755      (0 0 4 2 2 2 1)              78.947
14756      (1 0 3 1 2 1 2)              78.946
14757      (1 0 1 2 1 2 1)              78.945
14758      (1 0 2 3 2 2 1)              78.946
14759      (1 0 0 3 1 0 1)              78.946
14760      (1 0 1 2 1 2 1)              78.944
14761      (1 0 4 5 2 2 2)              78.943
14762      (1 0 1 2 0 0 1)              78.942
14763      (1 0 1 2 1 1 1)              78.940
14764      (0 0 1 2 0 0 1)              78.937
14765      (0 0 4 3 2 1 1)              78.933
14766      (0 0 4 2 2 2 1)              78.930
14767      (1 0 4 5 2 2 2)              78.929
14768      (1 0 2 3 2 1 2)              78.926
14769      (1 0 1 2 1 1 1)              78.926
14770      (0 0 4 2 2 2 1)              78.923
14771      (1 0 1 2 1 2 1)              78.921
14772      (0 0 4 2 2 2 1)              78.919
14773      (1 0 1 2 1 2 1)              78.919
14774      (0 0 4 6 1 2 1)              78.917
14775      (0 0 1 2 0 0 1)              78.914
14776      (1 0 1 2 0 0 1)              78.912
14777      (1 0 3 1 2 1 2)              78.909
14778      (0 0 4 2 2 2 1)              78.906
14779      (0 0 1 2 1 2 1)              78.903
14780      (0 0 4 2 2 2 1)              78.902
14781      (1 0 3 1 2 1 2)              78.900
14782      (1 0 3 1 2 1 2)              78.899
14783      (1 0 1 2 1 1 1)              78.897
14784      (1 0 2 3 2 1 2)              78.894
14785      (1 0 1 2 1 1 1)              78.892
14786      (1 0 1 2 1 2 1)              78.892
14787      (0 0 4 2 2 2 1)              78.890
14788      (0 0 2 3 1 2 1)              78.888
14789      (1 0 2 3 2 1 2)              78.885
14790      (1 0 2 3 1 0 1)              78.884
14791      (0 0 4 6 1 2 1)              78.883
14792      (1 0 1 2 1 1 1)              78.881
14793      (0 0 4 3 2 1 1)              78.878
14794      (1 0 1 2 1 1 1)              78.876
14795      (0 0 4 2 2 2 1)              78.875
14796      (1 0 4 5 2 2 2)              78.873
14797      (1 0 1 2 1 1 1)              78.872
14798      (1 0 1 2 1 2 1)              78.871
14799      (1 0 3 1 2 1 2)              78.870
14800      (1 0 1 2 1 2 1)              78.869
14801      (1 0 0 0 1 1 1)              78.868
14802      (0 0 1 2 1 1 1)              78.865
14803      (1 0 1 2 1 1 1)              78.863
14804      (1 0 1 2 1 1 1)              78.861
14805      (0 0 1 2 0 0 1)              78.858
14806      (1 0 1 2 1 1 1)              78.856
14807      (1 0 1 2 1 1 1)              78.854
14808      (0 0 4 2 2 2 1)              78.854
14809      (1 0 1 2 1 1 1)              78.852
14810      (1 0 1 2 1 2 1)              78.850
14811      (1 0 1 2 1 1 1)              78.848
14812      (1 0 4 5 2 2 2)              78.848
14813      (1 0 1 2 1 2 1)              78.847
14814      (1 0 3 1 2 1 2)              78.846
14815      (1 0 1 2 1 2 1)              78.845
14816      (1 0 1 2 1 1 1)              78.843
14817      (1 0 2 3 1 0 1)              78.841
14818      (0 0 4 2 2 2 1)              78.837
14819      (1 0 2 3 1 0 1)              78.836
14820      (1 0 0 0 1 2 0)              78.835
14821      (1 0 2 3 1 0 1)              78.834
14822      (1 0 1 2 1 1 1)              78.832
14823      (1 0 2 3 0 0 0)              78.832
14824      (1 0 0 0 1 2 0)              78.831
14825      (0 0 4 2 2 2 1)              78.830
14826      (0 0 2 3 1 2 1)              78.828
14827      (1 0 3 1 2 1 2)              78.827
14828      (0 0 4 6 0 0 1)              78.824
14829      (1 0 1 2 1 1 1)              78.822
14830      (1 0 3 1 2 1 2)              78.819
14831      (1 0 1 2 1 1 1)              78.818
14832      (0 0 2 3 1 2 1)              78.815
14833      (1 0 3 1 2 1 2)              78.811
14834      (1 0 3 1 2 1 2)              78.809
14835      (1 0 1 2 1 1 1)              78.806
14836      (1 0 1 2 1 1 1)              78.804
14837      (0 0 4 2 2 2 1)              78.802
14838      (1 0 1 2 1 1 1)              78.801
14839      (1 0 1 2 1 2 1)              78.801
14840      (1 0 3 1 2 1 2)              78.799
14841      (1 0 2 3 2 1 2)              78.797
14842      (1 0 3 1 2 1 2)              78.795
14843      (0 0 4 2 2 2 1)              78.794
14844      (0 0 4 2 2 2 1)              78.792
14845      (1 0 2 3 2 2 1)              78.793
14846      (1 0 2 3 2 1 2)              78.790
14847      (0 0 4 3 2 1 1)              78.786
14848      (0 0 4 2 2 2 1)              78.785
14849      (1 0 2 3 2 1 1)              78.784
14850      (0 0 4 2 2 2 1)              78.781
14851      (1 0 1 2 1 2 1)              78.778
14852      (1 0 1 2 1 1 1)              78.777
14853      (0 0 4 2 2 2 1)              78.775
14854      (0 0 4 5 2 1 1)              78.773
14855      (0 0 4 2 2 2 1)              78.772
14856      (0 0 1 2 1 2 1)              78.770
14857      (1 0 1 2 1 2 1)              78.768
14858      (0 0 4 2 2 2 1)              78.767
14859      (0 0 4 2 2 2 1)              78.766
14860      (1 0 1 2 1 1 1)              78.765
14861      (1 0 1 2 1 2 1)              78.765
14862      (0 0 2 3 2 2 0)              78.762
14863      (1 0 3 1 2 1 2)              78.760
14864      (1 0 3 1 2 1 2)              78.758
14865      (0 0 4 6 1 2 1)              78.757
14866      (1 0 1 2 1 1 1)              78.756
14867      (1 0 1 2 1 1 1)              78.755
14868      (0 0 0 4 0 1 0)              78.752
14869      (0 0 4 2 2 2 1)              78.751
14870      (1 0 1 2 1 2 1)              78.749
14871      (1 0 1 2 1 1 1)              78.746
14872      (0 0 4 5 2 1 1)              78.743
14873      (0 0 4 6 1 2 1)              78.739
14874      (1 0 1 2 1 2 1)              78.739
14875      (1 0 3 1 2 1 2)              78.737
14876      (0 0 4 5 2 1 1)              78.734
14877      (1 0 1 2 1 1 1)              78.733
14878      (1 0 2 3 1 0 1)              78.731
14879      (1 0 2 3 1 0 1)              78.730
14880      (1 0 1 2 1 2 1)              78.729
14881      (1 0 1 2 1 1 1)              78.728
14882      (1 0 1 2 1 1 1)              78.726
14883      (1 0 2 3 2 2 1)              78.727
14884      (1 0 2 3 2 1 2)              78.727
14885      (1 0 1 2 1 1 1)              78.725
14886      (1 0 1 2 1 1 1)              78.723
14887      (0 0 4 2 2 2 1)              78.721
14888      (0 1 0 0 2 2 1)              78.719
14889      (0 0 4 6 0 0 1)              78.718
14890      (0 0 4 3 2 1 1)              78.715
14891      (1 0 1 2 1 1 1)              78.713
14892      (1 0 1 2 2 2 1)              78.713
14893      (1 0 2 3 1 2 1)              78.712
14894      (1 0 1 2 1 1 1)              78.709
14895      (0 0 4 5 2 1 1)              78.705
14896      (0 0 4 2 2 2 1)              78.702
14897      (1 0 1 2 1 2 1)              78.702
14898      (0 0 4 2 2 2 1)              78.698
14899      (1 0 3 1 2 1 2)              78.697
14900      (0 0 4 2 2 2 1)              78.695
14901      (0 0 1 2 0 0 1)              78.693
14902      (1 0 1 2 1 2 1)              78.692
14903      (0 0 1 2 1 1 1)              78.690
14904      (0 0 1 2 1 1 1)              78.688
14905      (1 0 3 1 2 1 2)              78.685
14906      (0 0 4 2 2 2 1)              78.684
14907      (1 0 2 3 1 0 1)              78.682
14908      (0 0 4 6 1 1 1)              78.681
14909      (1 0 2 3 2 1 2)              78.678
14910      (1 0 4 5 2 2 2)              78.678
14911      (1 0 1 2 1 2 1)              78.677
14912      (1 0 1 2 1 1 1)              78.676
14913      (0 0 1 2 1 1 1)              78.673
14914      (1 0 1 2 1 1 1)              78.671
14915      (0 0 4 2 2 2 1)              78.670
14916      (1 0 1 2 1 2 1)              78.669
14917      (1 0 1 2 1 1 1)              78.668
14918      (1 0 1 2 1 2 1)              78.665
14919      (1 0 3 1 2 1 2)              78.664
14920      (1 0 2 3 1 2 0)              78.663
14921      (0 0 2 3 1 2 1)              78.660
14922      (0 0 1 2 1 1 1)              78.658
14923      (1 0 2 3 1 0 1)              78.656
14924      (0 0 4 2 2 2 1)              78.655
14925      (0 0 1 2 0 0 1)              78.652
14926      (0 0 0 4 2 2 1)              78.652
14927      (1 0 2 3 1 1 1)              78.650
14928      (0 0 4 5 2 1 1)              78.646
14929      (1 0 0 0 2 2 1)              78.647
14930      (0 0 4 2 2 2 1)              78.645
14931      (1 0 1 2 1 1 1)              78.644
14932      (1 0 2 3 2 2 1)              78.640
14933      (0 0 4 2 2 2 1)              78.639
14934      (0 0 4 3 2 1 1)              78.636
14935      (1 0 1 2 1 1 1)              78.634
14936      (1 0 3 1 2 1 2)              78.633
14937      (0 0 1 2 1 1 1)              78.629
14938      (1 0 2 3 1 1 1)              78.628
14939      (0 0 4 5 2 1 1)              78.625
14940      (1 0 2 3 1 0 1)              78.623
14941      (1 0 4 5 2 2 2)              78.623
14942      (1 0 2 3 1 0 1)              78.622
14943      (0 0 4 2 2 2 1)              78.621
14944      (1 0 0 0 1 0 1)              78.621
14945      (1 0 2 3 1 0 1)              78.621
14946      (0 0 4 4 1 1 1)              78.618
14947      (1 0 1 2 1 1 1)              78.617
14948      (0 0 4 2 2 2 1)              78.615
14949      (1 0 1 2 1 2 1)              78.615
14950      (0 0 4 6 1 1 1)              78.614
14951      (1 0 1 2 1 1 1)              78.610
14952      (0 0 1 2 1 1 1)              78.608
14953      (1 0 0 0 0 2 1)              78.605
14954      (0 0 4 6 2 2 1)              78.603
14955      (1 0 2 3 1 2 0)              78.602
14956      (1 0 3 1 2 1 2)              78.598
14957      (0 0 4 6 1 2 1)              78.597
14958      (0 0 1 2 1 1 1)              78.592
14959      (1 0 0 0 0 2 1)              78.590
14960      (1 0 2 3 2 1 2)              78.591
14961      (1 0 1 2 1 2 1)              78.588
14962      (1 0 1 2 1 1 1)              78.586
14963      (0 0 4 6 0 0 1)              78.583
14964      (0 0 4 2 2 2 1)              78.583
14965      (1 0 3 1 2 1 2)              78.581
14966      (1 0 1 2 1 1 1)              78.581
14967      (1 0 1 2 1 1 1)              78.580
14968      (1 0 1 2 2 2 1)              78.579
14969      (1 0 3 1 2 1 2)              78.576
14970      (1 0 1 2 1 1 1)              78.574
14971      (1 0 1 2 1 2 1)              78.572
14972      (1 0 0 0 0 1 1)              78.570
14973      (0 0 4 6 1 2 1)              78.568
14974      (1 0 0 0 2 2 1)              78.565
14975      (0 0 4 2 2 2 1)              78.563
14976      (0 0 4 2 2 2 1)              78.562
14977      (0 0 4 2 2 2 1)              78.560
14978      (0 0 4 2 2 2 1)              78.559
14979      (0 0 1 2 0 0 1)              78.556
14980      (0 0 4 5 2 1 1)              78.553
14981      (1 0 1 2 1 1 1)              78.552
14982      (0 0 4 2 2 2 1)              78.551
14983      (1 0 3 1 2 1 2)              78.550
14984      (1 0 2 3 1 0 1)              78.549
14985      (1 0 1 2 0 0 1)              78.547
14986      (1 0 1 2 1 2 1)              78.547
14987      (1 0 1 2 0 0 1)              78.544
14988      (1 0 1 2 1 2 1)              78.544
14989      (1 0 1 2 1 1 1)              78.541
14990      (1 0 1 2 1 1 1)              78.540
14991      (1 0 1 2 1 1 1)              78.539
14992      (1 0 2 3 1 2 1)              78.539
14993      (1 0 3 1 2 1 2)              78.538
14994      (1 0 2 3 1 0 1)              78.537
14995      (1 0 2 3 1 0 1)              78.536
14996      (1 0 1 2 0 0 0)              78.532
14997      (1 0 2 3 1 2 1)              78.532
14998      (0 0 1 2 1 1 1)              78.529
14999      (1 0 3 1 2 1 2)              78.526
15000      (0 0 1 2 0 0 1)              78.523
15001      (1 0 1 2 1 2 1)              78.522
15002      (1 0 1 2 1 1 1)              78.521
15003      (1 0 1 2 1 2 1)              78.520
15004      (1 0 2 3 1 0 1)              78.522
15005      (1 0 1 2 1 1 1)              78.520
15006      (0 0 4 2 2 2 1)              78.519
15007      (0 0 4 2 2 2 1)              78.518
15008      (1 0 1 2 1 1 1)              78.516
15009      (0 0 4 2 2 2 1)              78.515
15010      (1 0 1 2 1 2 1)              78.513
15011      (1 0 1 2 1 2 1)              78.512
15012      (1 0 3 1 2 1 2)              78.510
15013      (0 0 4 4 1 1 1)              78.509
15014      (1 0 1 2 1 1 1)              78.508
15015      (1 0 2 3 1 2 1)              78.507
15016      (1 0 1 2 1 2 1)              78.506
15017      (0 0 4 5 2 1 1)              78.503
15018      (0 0 4 2 2 2 1)              78.502
15019      (1 0 1 2 1 1 1)              78.500
15021      (1 0 1 2 0 0 1)              78.498
15022      (1 0 1 2 1 1 1)              78.496
15023      (1 0 1 2 1 1 1)              78.495
15024      (1 0 1 2 1 1 1)              78.494
15025      (0 0 4 2 2 2 1)              78.492
15026      (1 0 3 1 2 1 2)              78.491
15027      (0 0 0 4 0 1 0)              78.490
15028      (1 0 2 3 1 2 0)              78.488
15029      (1 0 1 2 1 2 0)              78.486
15030      (1 0 1 2 1 1 1)              78.484
15031      (1 0 3 1 2 1 2)              78.483
15032      (1 0 1 2 1 1 1)              78.480
15033      (0 0 0 4 0 1 0)              78.478
15034      (0 0 1 2 2 2 1)              78.476
15035      (1 0 2 3 1 0 1)              78.474
15036      (1 0 2 3 1 2 1)              78.474
15037      (0 0 4 2 2 2 1)              78.473
15038      (1 0 3 1 2 1 2)              78.472
15039      (1 0 1 2 1 1 1)              78.471
15040      (1 0 3 1 2 1 2)              78.469
15041      (0 0 4 2 2 2 1)              78.469
15042      (1 0 0 0 1 2 1)              78.468
15043      (0 0 2 3 1 1 1)              78.466
15044      (1 0 1 2 0 0 1)              78.463
15045      (0 0 4 2 2 2 1)              78.462
15046      (1 0 2 3 1 0 1)              78.461
15047      (1 0 1 2 1 2 1)              78.458
15048      (1 0 1 2 1 0 1)              78.457
15049      (1 0 2 3 2 1 2)              78.453
15050      (1 0 1 2 0 0 1)              78.451
15051      (1 0 1 2 2 2 1)              78.451
15052      (1 0 1 2 1 1 1)              78.448
15053      (0 0 4 2 2 2 1)              78.447
15054      (1 0 2 3 1 0 1)              78.445
15055      (0 0 1 2 2 1 2)              78.442
15056      (0 0 2 3 1 2 1)              78.442
15057      (1 0 1 2 1 1 1)              78.440
15059      (1 0 1 2 0 0 1)              78.439
15060      (1 0 1 2 0 0 1)              78.436
15061      (1 0 3 1 2 1 2)              78.434
15062      (1 0 3 1 2 1 2)              78.432
15063      (0 0 4 3 2 1 1)              78.427
15064      (1 0 0 0 0 0 1)              78.427
15065      (0 0 0 4 1 2 1)              78.427
15066      (0 0 4 6 0 0 1)              78.425
15067      (0 0 4 2 2 2 1)              78.424
15068      (1 0 2 3 1 2 1)              78.423
15069      (1 0 3 1 2 1 2)              78.422
15070      (0 0 4 2 1 2 1)              78.420
15071      (1 0 1 2 1 1 1)              78.419
15072      (1 0 1 2 0 0 1)              78.417
15073      (1 0 1 2 1 2 1)              78.415
15074      (1 0 2 3 1 0 1)              78.414
15075      (1 0 2 3 2 2 1)              78.414
15076      (0 0 1 2 1 1 1)              78.412
15077      (1 0 2 3 1 0 1)              78.411
15078      (1 0 2 3 2 1 2)              78.411
15079      (0 0 4 2 2 2 1)              78.410
15080      (1 0 2 3 1 0 1)              78.408
15081      (1 0 1 2 0 0 1)              78.406
15082      (1 0 1 2 1 2 1)              78.402
15083      (0 0 2 3 1 2 1)              78.400
15084      (0 0 4 6 0 0 1)              78.399
15085      (0 0 1 2 1 1 1)              78.396
15086      (0 0 4 3 2 1 1)              78.393
15087      (1 0 3 1 2 1 2)              78.391
15088      (0 0 1 2 1 1 1)              78.386
15089      (1 0 1 2 1 1 1)              78.385
15090      (1 0 1 2 1 2 1)              78.385
15091      (1 0 2 3 1 0 1)              78.383
15092      (0 0 1 2 1 1 1)              78.380
15093      (0 0 4 2 2 2 1)              78.379
15094      (0 0 4 3 2 1 1)              78.375
15095      (0 0 4 6 1 2 1)              78.374
15096      (0 0 4 6 1 2 1)              78.371
15097      (1 0 1 2 1 1 1)              78.368
15098      (1 0 1 2 1 1 1)              78.368
15099      (1 0 3 1 2 1 2)              78.366
15100      (0 0 4 2 2 2 1)              78.365
15101      (1 0 3 1 2 1 2)              78.363
15102      (1 0 0 0 0 1 1)              78.363
15103      (0 0 4 3 2 1 1)              78.360
15104      (1 0 3 1 2 1 2)              78.356
15105      (1 0 2 3 1 0 1)              78.355
15106      (0 0 4 2 2 2 1)              78.353
15107      (1 0 1 2 2 2 1)              78.353
15108      (1 0 3 1 2 1 2)              78.352
15109      (1 0 0 0 1 2 0)              78.351
15110      (1 0 3 1 2 1 2)              78.348
15111      (1 0 1 2 1 1 1)              78.346
15112      (0 0 4 2 2 2 1)              78.345
15113      (1 0 1 2 1 0 1)              78.344
15114      (0 0 4 6 1 2 1)              78.342
15115      (1 0 1 2 1 1 1)              78.340
15116      (1 0 3 1 2 1 2)              78.337
15117      (1 0 1 2 1 1 1)              78.335
15118      (1 0 3 1 2 1 2)              78.334
15119      (1 0 1 2 0 0 1)              78.331
15120      (0 0 4 2 2 2 1)              78.330
15121      (1 0 3 1 2 1 2)              78.330
15122      (1 0 3 1 2 1 2)              78.328
15123      (1 0 2 3 1 0 1)              78.327
15124      (0 0 1 2 1 1 1)              78.324
15125      (1 0 1 2 0 0 1)              78.322
15126      (0 0 4 3 2 1 1)              78.319
15127      (1 0 1 2 0 0 1)              78.317
15128      (0 0 2 3 1 1 1)              78.315
15129      (1 0 3 1 2 1 2)              78.314
15130      (0 0 0 4 1 2 0)              78.311
15131      (0 0 4 3 1 1 1)              78.310
15132      (0 0 1 2 1 1 1)              78.308
15133      (1 0 1 2 1 2 1)              78.307
15134      (1 0 1 2 1 1 1)              78.307
15135      (1 0 3 1 1 1 1)              78.304
15136      (1 0 3 1 2 1 2)              78.303
15137      (1 0 1 2 1 1 1)              78.301
15138      (0 0 4 2 2 2 1)              78.299
15139      (1 0 1 2 1 1 1)              78.297
15140      (0 0 4 2 2 2 1)              78.294
15141      (1 0 1 2 1 1 1)              78.294
15142      (1 0 1 2 1 2 1)              78.293
15143      (1 0 1 2 0 0 1)              78.291
15144      (1 0 1 2 1 2 1)              78.291
15145      (0 0 1 2 1 1 1)              78.288
15146      (1 0 1 2 0 0 1)              78.286
15147      (1 0 3 1 2 1 2)              78.285
15148      (1 0 1 2 1 1 1)              78.284
15149      (1 0 1 2 1 2 1)              78.283
15150      (1 0 3 1 2 1 2)              78.281
15151      (1 0 1 2 1 0 1)              78.280
15152      (1 0 1 2 0 0 0)              78.277
15153      (1 0 1 2 0 0 1)              78.274
15154      (1 0 2 3 1 0 1)              78.274
15155      (0 0 0 4 1 2 0)              78.272
15156      (1 0 1 2 0 0 1)              78.270
15157      (0 0 4 5 2 1 1)              78.267
15158      (1 0 1 2 1 1 1)              78.265
15159      (1 0 1 2 1 2 1)              78.265
15160      (1 0 1 2 1 1 1)              78.263
15161      (1 0 1 2 1 2 1)              78.260
15162      (0 0 1 2 0 0 1)              78.257
15163      (1 0 2 3 2 1 2)              78.255
15164      (1 0 1 2 1 1 1)              78.251
15165      (1 0 2 3 1 0 1)              78.251
15166      (0 0 1 2 0 0 1)              78.248
